0000000405,0000224444,-00615,000025,000559,000085,-00203,000157,000014
0000000406,0000225000,-00335,-00180,000480,000080,-00581,000542,000016
0000000407,0000225556,-00065,-00346,000378,000073,-00943,000913,000018
0000000408,0000226111,000192,-00484,000257,000066,-01286,001265,000020
0000000409,0000226667,000450,-00605,000119,000056,-01594,001582,000021
0000000410,0000227222,000704,-00708,-00033,000046,-01855,001852,000021
0000000411,0000227778,000967,-00818,-00186,000033,-02069,002077,000020
0000000412,0000228333,001214,-00909,-00339,000017,-02226,002243,000019
0000000413,0000228889,001423,-00971,-00476,000000,-02315,002342,000017
0000000414,0000229444,001573,-00977,-00593,-00018,-02315,002342,000014
0000000415,0000230000,001656,-00977,-00686,-00036,-02264,002315,000011
0000000416,0000230556,001681,-00930,-00756,-00050,-02131,002191,000008
0000000417,0000231111,001681,-00868,-00807,-00061,-01932,001998,000003
0000000418,0000231667,001642,-00791,-00840,-00073,-01669,001745,000000
0000000419,0000232222,001552,-00688,-00840,-00083,-01347,001420,-00003
0000000420,0000232778,001391,-00551,-00812,-00091,-00974,001017,-00007
0000000421,0000233333,001167,-00386,-00749,-00091,-00572,000561,-00011
0000000422,0000233889,000900,-00209,-00655,-00091,-00176,000137,-00015
0000000423,0000234444,000616,-00027,-00550,-00088,000179,-00174,-00018
0000000424,0000235000,000336,000171,-00462,-00082,000539,-00512,-00020
0000000425,0000235556,000064,000334,-00361,-00074,000898,-00871,-00022
0000000426,0000236111,-00192,000475,-00241,-00067,001234,-01212,-00025
0000000427,0000236667,-00449,000600,-00113,-00056,001538,-01522,-00026
0000000428,0000237222,-00705,000708,000037,-00046,001799,-01792,-00026
0000000429,0000237778,-00972,000822,000190,-00032,002012,-02017,-00026
0000000430,0000238333,-01213,000913,000341,-00017,002167,-02183,-00025
0000000431,0000238889,-01421,000969,000478,-00001,002257,-02283,-00023
0000000432,0000239444,-01563,000969,000596,000019,002257,-02283,-00021
0000000433,0000240000,-01645,000967,000686,000036,002208,-02257,-00018
0000000434,0000240556,-01675,000927,000758,000049,002078,-02134,-00014
0000000435,0000241111,-01675,000865,000807,000063,001884,-01946,-00011
0000000436,0000241667,-01634,000791,000836,000075,001635,-01701,-00007
0000000437,0000242222,-01543,000689,000836,000085,001336,-01406,-00004
0000000438,0000242778,-01384,000548,000813,000091,000988,-01059,-00001
0000000439,0000243333,-01161,000381,000752,000093,000605,-00673,000002
0000000440,0000243889,-00893,000204,000659,000093,000205,-00268,000006
0000000441,0000244444,-00610,000020,000556,000087,-00189,000133,000013
0000000442,0000245000,-00329,-00179,000473,000082,-00566,000523,000016
0000000443,0000245556,-00065,-00340,000367,000075,-00932,000900,000019
0000000444,0000246111,000192,-00474,000247,000067,-01270,001249,000021
0000000445,0000246667,000445,-00596,000114,000056,-01576,001566,000023
0000000446,0000247222,000705,-00708,-00032,000045,-01835,001835,000023
0000000447,0000247778,000973,-00823,-00180,000032,-02045,002056,000023
0000000448,0000248333,001215,-00920,-00330,000017,-02194,002217,000023
0000000449,0000248889,001423,-00984,-00463,000000,-02276,002313,000021
0000000450,0000249444,001565,-00984,-00580,-00020,-02276,002313,000019
0000000451,0000250000,001641,-00981,-00669,-00037,-02215,002276,000017
0000000452,0000250556,001671,-00936,-00738,-00051,-02077,002148,000013
0000000453,0000251111,001671,-00878,-00785,-00064,-01871,001953,000008
0000000454,0000251667,001632,-00800,-00818,-00076,-01602,001696,000005
0000000455,0000252222,001539,-00701,-00818,-00086,-01277,001372,000001
0000000456,0000252778,001387,-00563,-00793,-00092,-00904,000977,-00004
0000000457,0000253333,001162,-00394,-00734,-00094,-00505,000532,-00006
0000000458,0000253889,000895,-00212,-00648,-00094,-00117,000117,-00010
0000000459,0000254444,000611,-00023,-00547,-00089,000229,-00197,-00015
0000000460,0000255000,000328,000182,-00468,-00082,000587,-00547,-00019
0000000461,0000255556,000060,000347,-00369,-00075,000934,-00901,-00022
0000000462,0000256111,-00192,000488,-00253,-00067,001265,-01237,-00024
0000000463,0000256667,-00449,000605,-00119,-00056,001562,-01543,-00026
0000000464,0000257222,-00705,000716,000027,-00046,001815,-01805,-00026
0000000465,0000257778,-00969,000832,000172,-00032,002020,-02022,-00026
0000000466,0000258333,-01215,000924,000326,-00017,002169,-02182,-00025
0000000467,0000258889,-01419,000982,000466,-00001,002252,-02278,-00024
0000000468,0000259444,-01563,000982,000587,000019,002252,-02278,-00022
0000000469,0000260000,-01638,000980,000674,000036,002193,-02243,-00019
0000000470,0000260556,-01665,000938,000741,000050,002059,-02117,-00017
0000000471,0000261111,-01665,000875,000790,000063,001862,-01927,-00014
0000000472,0000261667,-01626,000800,000824,000075,001612,-01684,-00010
0000000473,0000262222,-01537,000698,000824,000085,001313,-01387,-00008
0000000474,0000262778,-01379,000558,000799,000092,000963,-01040,-00004
0000000475,0000263333,-01156,000390,000737,000094,000579,-00655,-00001
0000000476,0000263889,-00888,000208,000648,000094,000182,-00252,000004
0000000477,0000264444,-00606,000021,000551,000089,-00205,000143,000009
0000000478,0000265000,-00326,-00181,000471,000083,-00579,000529,000014
0000000479,0000265556,-00063,-00344,000368,000075,-00933,000897,000019
0000000480,0000266111,000192,-00488,000257,000067,-01261,001239,000022
0000000481,0000266667,000444,-00618,000130,000056,-01554,001544,000024
0000000482,0000267222,000704,-00730,-00009,000046,-01804,001808,000026
0000000483,0000267778,000967,-00842,-00163,000032,-02008,002024,000027
0000000484,0000268333,001215,-00938,-00315,000015,-02154,002186,000028
0000000485,0000268889,001420,-00988,-00461,000000,-02234,002281,000028
0000000486,0000269444,001561,-00988,-00578,-00020,-02234,002281,000025
0000000487,0000270000,001638,-00982,-00666,-00037,-02171,002244,000024
0000000488,0000270556,001664,-00936,-00733,-00051,-02034,002118,000021
0000000489,0000271111,001664,-00877,-00782,-00064,-01834,001927,000018
0000000490,0000271667,001625,-00802,-00812,-00076,-01573,001677,000013
0000000491,0000272222,001535,-00698,-00812,-00086,-01261,001367,000010
0000000492,0000272778,001379,-00558,-00795,-00094,-00900,000993,000006
0000000493,0000273333,001153,-00387,-00737,-00095,-00515,000573,000003
0000000494,0000273889,000891,-00205,-00650,-00095,-00130,000159,000000
0000000495,0000274444,000608,-00020,-00550,-00090,000233,-00179,-00007
0000000496,0000275000,000330,000174,-00464,-00085,000599,-00541,-00013
0000000497,0000275556,000062,000343,-00364,-00076,000947,-00897,-00017
0000000498,0000276111,-00194,000487,-00249,-00068,001273,-01232,-00021
0000000499,0000276667,-00446,000614,-00127,-00058,001563,-01535,-00025
0000000500,0000277222,-00704,000731,000017,-00046,001813,-01799,-00026
0000000501,0000277778,-00968,000842,000168,-00032,002017,-02016,-00027
0000000502,0000278333,-01213,000933,000319,-00018,002161,-02174,-00027
0000000503,0000278889,-01415,000990,000458,000000,002240,-02266,-00026
0000000504,0000279444,-01559,000990,000577,000019,002240,-02266,-00024
0000000505,0000280000,-01635,000982,000667,000035,002177,-02228,-00021
0000000506,0000280556,-01657,000939,000732,000049,002042,-02102,-00018
0000000507,0000281111,-01657,000878,000783,000063,001847,-01912,-00015
0000000508,0000281667,-01622,000803,000814,000075,001595,-01666,-00012
0000000509,0000282222,-01531,000702,000814,000085,001297,-01372,-00008
0000000510,0000282778,-01374,000558,000792,000092,000950,-01027,-00004
0000000511,0000283333,-01149,000387,000734,000094,000571,-00644,000000
0000000512,0000283889,-00887,000206,000646,000094,000177,-00242,000005
0000000513,0000284444,-00605,000017,000552,000089,-00211,000153,000008
0000000514,0000285000,-00327,-00178,000472,000083,-00583,000533,000011
0000000515,0000285556,-00058,-00346,000373,000075,-00933,000894,000014
0000000516,0000286111,000194,-00491,000263,000069,-01259,001231,000015
0000000517,0000286667,000446,-00614,000130,000058,-01551,001534,000018
0000000518,0000287222,000702,-00728,-00010,000047,-01802,001796,000018
0000000519,0000287778,000967,-00840,-00161,000034,-02007,002009,000017
0000000520,0000288333,001213,-00931,-00317,000018,-02150,002165,000017
0000000521,0000288889,001417,-00989,-00452,000002,-02228,002254,000015
0000000522,0000289444,001561,-00989,-00572,-00017,-02228,002254,000011
0000000523,0000290000,001634,-00981,-00657,-00033,-02163,002210,000009
0000000524,0000290556,001656,-00939,-00726,-00047,-02026,002082,000005
0000000525,0000291111,001656,-00877,-00775,-00061,-01827,001890,000003
0000000526,0000291667,001619,-00802,-00807,-00072,-01569,001641,000000
0000000527,0000292222,001527,-00699,-00807,-00083,-01259,001335,-00006
0000000528,0000292778,001370,-00561,-00782,-00091,-00903,000972,-00010
0000000529,0000293333,001148,-00393,-00725,-00092,-00520,000568,-00014
0000000530,0000293889,000887,-00209,-00638,-00092,-00133,000163,-00016
0000000531,0000294444,000607,-00024,-00544,-00087,000235,-00191,-00018
0000000532,0000295000,000329,000186,-00478,-00082,000594,-00554,-00021
0000000533,0000295556,000061,000354,-00379,-00075,000937,-00901,-00022
0000000534,0000296111,-00193,000496,-00264,-00067,001256,-01227,-00022
0000000535,0000296667,-00446,000622,-00139,-00058,001543,-01521,-00022
0000000536,0000297222,-00703,000736,000005,-00047,001789,-01772,-00022
0000000537,0000297778,-00964,000851,000152,-00033,001987,-01979,-00022
0000000538,0000298333,-01212,000942,000307,-00019,002127,-02132,-00021
0000000539,0000298889,-01414,000997,000446,-00002,002200,-02218,-00020
0000000540,0000299444,-01557,000997,000560,000017,002200,-02218,-00017
0000000541,0000300000,-01633,000994,000649,000033,002126,-02165,-00014
0000000542,0000300556,-01655,000951,000716,000048,001990,-02036,-00010
0000000543,0000301111,-01655,000884,000767,000060,001791,-01842,-00006
0000000544,0000301667,-01616,000807,000800,000073,001540,-01597,-00002
0000000545,0000302222,-01529,000707,000800,000083,001240,-01298,000002
0000000546,0000302778,-01370,000565,000780,000090,000893,-00952,000007
0000000547,0000303333,-01146,000394,000724,000091,000514,-00570,000010
0000000548,0000303889,-00883,000209,000642,000091,000123,-00171,000013
0000000549,0000304444,-00604,000015,000556,000087,-00258,000214,000014
0000000550,0000305000,-00324,-00186,000482,000083,-00620,000582,000016
0000000551,0000305556,-00060,-00360,000390,000076,-00961,000930,000017
0000000552,0000306111,000194,-00506,000280,000068,-01277,001254,000018
0000000553,0000306667,000448,-00628,000148,000058,-01564,001548,000018
0000000554,0000307222,000702,-00738,000003,000049,-01810,001802,000017
0000000555,0000307778,000967,-00846,-00150,000036,-02010,002010,000015
0000000556,0000308333,001216,-00937,-00307,000021,-02153,002162,000013
0000000557,0000308889,001416,-00991,-00446,000004,-02227,002246,000011
0000000558,0000309444,001559,-00991,-00564,-00014,-02227,002246,000008
0000000559,0000310000,001634,-00983,-00651,-00030,-02156,002196,000005
0000000560,0000310556,001653,-00941,-00721,-00046,-02019,002066,000000
0000000561,0000311111,001653,-00878,-00768,-00058,-01818,001873,-00004
0000000562,0000311667,001615,-00800,-00800,-00070,-01557,001619,-00009
0000000563,0000312222,001523,-00702,-00800,-00080,-01243,001305,-00014
0000000564,0000312778,001371,-00562,-00777,-00088,-00882,000930,-00019
0000000565,0000313333,001148,-00393,-00718,-00090,-00496,000515,-00023
0000000566,0000313889,000885,-00208,-00635,-00090,-00113,000112,-00024
0000000567,0000314444,000605,-00020,-00545,-00085,000245,-00223,-00025
0000000568,0000315000,000324,000182,-00471,-00081,000603,-00576,-00025
0000000569,0000315556,000057,000353,-00380,-00074,000940,-00913,-00026
0000000570,0000316111,-00197,000504,-00271,-00068,001253,-01230,-00027
0000000571,0000316667,-00451,000629,-00141,-00058,001536,-01521,-00027
0000000572,0000317222,-00704,000741,000000,-00047,001780,-01773,-00027
0000000573,0000317778,-00967,000852,000151,-00035,001977,-01980,-00025
0000000574,0000318333,-01211,000942,000302,-00020,002117,-02128,-00023
0000000575,0000318889,-01412,001002,000434,-00003,002183,-02207,-00020
0000000576,0000319444,-01554,001002,000553,000014,002183,-02207,-00016
0000000577,0000320000,-01628,000994,000641,000030,002111,-02147,-00012
0000000578,0000320556,-01653,000946,000713,000045,001975,-02017,-00008
0000000579,0000321111,-01653,000885,000765,000057,001777,-01823,-00004
0000000580,0000321667,-01612,000805,000798,000068,001527,-01576,-00002
0000000581,0000322222,-01520,000704,000798,000077,001230,-01282,000002
0000000582,0000322778,-01365,000560,000780,000080,000888,-00938,000004
0000000583,0000323333,-01139,000385,000728,000080,000512,-00559,000004
0000000584,0000323889,-00877,000201,000644,000076,000125,-00164,-00043
0000000585,0000324444,-00599,000010,000637,000076,-00275,000197,-00208
0000000586,0000325000,-00316,-00052,000637,000092,-00818,000499,-00362
0000000587,0000325556,-00036,-00252,000629,000095,-01417,000807,-00492
0000000588,0000326111,000217,-00413,000474,000095,-01933,001081,-00619
0000000589,0000326667,000477,-00541,000374,000095,-02405,001335,-00714
0000000590,0000327222,000736,-00676,000198,000090,-02800,001545,-00788
0000000591,0000327778,000986,-00793,000037,000075,-03114,001716,-00788
0000000592,0000328333,001242,-00879,-00119,000052,-03307,001838,-00740
0000000593,0000328889,001439,-00955,-00295,000015,-03307,001899,-00634
0000000594,0000329444,001565,-00980,-00453,000006,-02775,001899,-00487
0000000595,0000330000,001619,-00980,-00597,000006,-01203,001833,-00318
0000000596,0000330556,001633,-00960,-00708,000006,-00577,001712,-00129
0000000597,0000331111,001633,-00895,-00801,000006,-00461,001538,000014
0000000598,0000331667,001566,-00845,-00881,000006,-00378,001321,000097
0000000599,0000332222,001492,-00740,-00909,000005,-00287,001063,000125
0000000600,0000332778,001307,-00622,-00909,000004,-00175,000766,000136
0000000601,0000333333,001093,-00460,-00909,000003,-00032,000436,000136
0000000602,0000333889,000839,-00291,-00870,000003,000195,000100,000134
0000000603,0000334444,000604,000019,-00699,000003,000440,-00362,000134
0000000604,0000335000,000387,000297,-00593,000003,000877,-00868,000142
0000000605,0000335556,000049,000439,-00529,000003,001339,-01346,000142
0000000606,0000336111,-00185,000605,-00372,000003,001759,-01775,000142
0000000607,0000336667,-00432,000749,-00236,000002,002142,-02161,000131
0000000608,0000337222,-00745,000808,-00130,000002,002469,-02484,000122
0000000609,0000337778,-00931,000973,000087,000001,002732,-02742,000122
0000000610,0000338333,-01232,001000,000183,000001,002921,-02924,000132
0000000611,0000338889,-01383,001044,000374,000000,003013,-03002,000162
0000000612,0000339444,-01541,001044,000482,-00001,003013,-03002,000176
0000000613,0000340000,-01615,001017,000613,-00001,002910,-02890,000176
0000000614,0000340556,-01647,000964,000711,-00003,002713,-02682,000171
0000000615,0000341111,-01647,000856,000767,-00006,002430,-02368,000149
0000000616,0000341667,-01597,000782,000841,-00006,002072,-01915,000126
0000000617,0000342222,-01527,000640,000845,-00006,001652,-01300,000097
0000000618,0000342778,-01349,000483,000845,-00005,001172,-00597,000088
0000000619,0000343333,-01132,000286,000809,-00005,000647,-00135,000088
0000000620,0000343889,-00885,000093,000753,-00004,000106,000195,000099
0000000621,0000344444,-00608,-00103,000690,-00004,-00417,000525,000100
0000000622,0000345000,-00345,-00313,000605,-00003,-00921,000985,000100
0000000623,0000345556,-00073,-00467,000513,-00003,-01394,001440,000098
0000000624,0000346111,000189,-00617,000382,-00002,-01825,001856,000088
0000000625,0000346667,000449,-00739,000252,-00002,-02207,002228,000078
0000000626,0000347222,000716,-00856,000103,-00001,-02531,002547,000066
0000000627,0000347778,000970,-00962,-00052,-00001,-02792,002801,000058
0000000628,0000348333,001215,-01039,-00207,-00001,-02971,002975,000058
0000000629,0000348889,001403,-01065,-00359,000002,-03049,003034,000058
0000000630,0000349444,001537,-01065,-00490,000005,-03049,003034,000059
0000000631,0000350000,001620,-01030,-00607,000007,-02937,002916,000068
0000000632,0000350556,001656,-00968,-00700,000007,-02730,002707,000068
0000000633,0000351111,001656,-00883,-00775,000008,-02429,002412,000067
0000000634,0000351667,001616,-00783,-00831,000008,-02041,002045,000058
0000000635,0000352222,001520,-00656,-00842,000008,-01574,001614,000051
0000000636,0000352778,001359,-00496,-00842,000007,-01051,001119,000048
0000000637,0000353333,001136,-00307,-00803,000006,-00514,000585,000048
0000000638,0000353889,000886,-00111,-00747,000003,-00005,000044,000048
0000000639,0000354444,000619,000106,-00695,000003,000451,-00462,000047
0000000640,0000355000,000338,000319,-00626,000003,000937,-00957,000047
0000000641,0000355556,000072,000483,-00521,000002,001399,-01421,000047
0000000642,0000356111,-00196,000629,-00400,000002,001821,-01843,000046
0000000643,0000356667,-00457,000756,-00261,000001,002198,-02216,000045
0000000644,0000357222,-00719,000869,-00111,000000,002520,-02534,000044
0000000645,0000357778,-00979,000970,000045,000000,002778,-02786,000042
0000000646,0000358333,-01217,001043,000207,-00001,002958,-02958,000042
0000000647,0000358889,-01405,001070,000355,-00006,003033,-03015,000035
0000000648,0000359444,-01534,001070,000489,-00009,003033,-03015,000016
0000000649,0000360000,-01618,001028,000605,-00010,002924,-02898,000000
0000000650,0000360556,-01659,000967,000701,-00010,002718,-02687,-00010
0000000651,0000361111,-01659,000882,000777,-00011,002424,-02388,-00010
0000000652,0000361667,-01617,000780,000828,-00011,002055,-02013,-00001
0000000653,0000362222,-01519,000656,000840,-00011,001619,-01565,000017
0000000654,0000362778,-01357,000493,000840,-00010,001127,-01049,000033
0000000655,0000363333,-01136,000300,000806,-00007,000599,-00495,000033
0000000656,0000363889,-00881,000099,000749,-00006,000061,000034,000033
0000000657,0000364444,-00614,-00118,000697,-00004,-00451,000504,000029
0000000658,0000365000,-00340,-00330,000633,-00003,-00945,000988,000025
0000000659,0000365556,-00068,-00495,000530,-00003,-01411,001444,000018
0000000660,0000366111,000193,-00638,000406,-00002,-01834,001859,000015
0000000661,0000366667,000458,-00763,000268,-00002,-02211,002231,000015
0000000662,0000367222,000722,-00869,000113,-00001,-02535,002550,000020
0000000663,0000367778,000980,-00970,-00047,000000,-02794,002803,000026
0000000664,0000368333,001220,-01048,-00204,000003,-02975,002973,000026
0000000665,0000368889,001397,-01073,-00350,000010,-03045,003026,000026
0000000666,0000369444,001540,-01073,-00485,000011,-03045,003026,000023
0000000667,0000370000,001622,-01040,-00598,000012,-02929,002903,000022
0000000668,0000370556,001661,-00979,-00692,000012,-02718,002689,000022
0000000669,0000371111,001661,-00890,-00770,000012,-02416,002390,000024
0000000670,0000371667,001622,-00789,-00826,000012,-02030,002017,000024
0000000671,0000372222,001524,-00665,-00838,000012,-01571,001579,000023
0000000672,0000372778,001364,-00500,-00838,000010,-01058,001080,000021
0000000673,0000373333,001141,-00306,-00806,000007,-00525,000540,000021
0000000674,0000373889,000890,-00108,-00751,000005,-00011,000003,000021
0000000675,0000374444,000617,000113,-00699,000004,000470,-00497,000021
0000000676,0000375000,000339,000330,-00636,000003,000958,-00984,000020
0000000677,0000375556,000072,000493,-00532,000002,001418,-01443,000020
0000000678,0000376111,-00196,000644,-00408,000002,001838,-01859,000020
0000000679,0000376667,-00458,000766,-00270,000001,002209,-02227,000021
0000000680,0000377222,-00723,000882,-00122,000000,002525,-02537,000021
0000000681,0000377778,-00984,000978,000038,-00007,002783,-02787,000021
0000000682,0000378333,-01214,001053,000198,-00010,002961,-02955,000020
0000000683,0000378889,-01409,001080,000351,-00012,003028,-03007,000005
0000000684,0000379444,-01545,001080,000484,-00013,003028,-03007,-00022
0000000685,0000380000,-01624,001036,000602,-00014,002918,-02888,-00041
0000000686,0000380556,-01659,000971,000701,-00016,002713,-02677,-00044
0000000687,0000381111,-01659,000889,000777,-00017,002417,-02378,-00044
0000000688,0000381667,-01623,000787,000830,-00017,002047,-02006,-00030
0000000689,0000382222,-01524,000661,000842,-00015,001611,-01567,-00007
0000000690,0000382778,-01360,000496,000842,-00014,001116,-01062,000012
0000000691,0000383333,-01139,000304,000809,-00010,000587,-00520,000013
0000000692,0000383889,-00890,000104,000756,-00007,000051,000000,000013
0000000693,0000384444,-00615,-00116,000702,-00005,-00461,000505,000009
0000000694,0000385000,-00340,-00337,000643,-00003,-00951,000986,000003
0000000695,0000385556,-00070,-00508,000543,-00003,-01411,001441,-00004
0000000696,0000386111,000196,-00650,000420,-00002,-01832,001855,-00004
0000000697,0000386667,000461,-00773,000277,-00001,-02201,002220,-00004
0000000698,0000387222,000721,-00887,000127,-00001,-02518,002531,000003
0000000699,0000387778,000977,-00982,-00029,000007,-02773,002774,000010
0000000700,0000388333,001216,-01056,-00192,000011,-02950,002943,000011
0000000701,0000388889,001410,-01078,-00344,000015,-03020,002993,000011
0000000702,0000389444,001540,-01078,-00480,000018,-03020,002993,000005
0000000703,0000390000,001627,-01044,-00597,000021,-02907,002872,000004
0000000704,0000390556,001661,-00977,-00694,000025,-02699,002656,000004
0000000705,0000391111,001661,-00895,-00768,000028,-02398,002352,000008
0000000706,0000391667,001622,-00798,-00818,000028,-02012,001974,000009
0000000707,0000392222,001528,-00675,-00834,000026,-01559,001533,000009
0000000708,0000392778,001367,-00512,-00834,000022,-01051,001031,000009
0000000709,0000393333,001148,-00319,-00801,000018,-00518,000493,000007
0000000710,0000393889,000895,-00115,-00751,000011,000000,-00038,000007
0000000711,0000394444,000626,000119,-00713,000006,000495,-00528,000007
0000000712,0000395000,000348,000345,-00659,000003,000975,-01003,000007
0000000713,0000395556,000073,000519,-00558,000002,001428,-01453,000007
0000000714,0000396111,-00194,000661,-00428,000001,001843,-01863,000008
0000000715,0000396667,-00463,000782,-00280,000000,002211,-02227,000009
0000000716,0000397222,-00724,000889,-00129,-00003,002527,-02537,000010
0000000717,0000397778,-00981,000985,000034,-00007,002783,-02784,000010
0000000718,0000398333,-01217,001055,000195,-00012,002961,-02951,000009
0000000719,0000398889,-01398,001077,000340,-00031,003045,-02956,-00002
0000000720,0000399444,-01398,001077,000340,-00047,003045,-02956,-00067
0000000721,0000400000,-00903,000652,000185,-00852,003356,-02424,-00116
0000000722,0000400556,-00542,000447,000185,-01451,003356,-01927,-00165
0000000723,0000401111,-00542,000312,000226,-01952,003337,-01387,-00183
0000000724,0000401667,-00542,000247,000366,-02410,003003,-00796,-00183
0000000725,0000402222,-00551,000140,000434,-02791,002392,-00185,-00120
0000000726,0000402778,-00559,000061,000541,-02880,001395,000409,-00030
0000000727,0000403333,-00559,-00059,000627,-02880,000704,000958,000073
0000000728,0000403889,-00497,-00187,000658,-01294,000099,001474,000184
0000000729,0000404444,-00413,-00262,000658,-00966,-00163,001950,000280
0000000730,0000405000,-00311,-00359,000633,-00966,-00309,002364,000280
0000000731,0000405556,-00222,-00411,000601,-00905,-00528,002705,000247
0000000732,0000406111,-00136,-00462,000559,-00721,-00837,002957,000121
0000000733,0000406667,-00034,-00518,000505,-00541,-01228,003113,000019
0000000734,0000407222,000059,-00539,000440,-00403,-01697,003130,-00077
0000000735,0000407778,000143,-00550,000360,-00206,-02198,003130,-00131
0000000736,0000408333,000230,-00550,000274,000071,-02642,002917,-00131
0000000737,0000408889,000321,-00550,000162,000437,-03004,002387,-00089
0000000738,0000409444,000507,-00550,000012,000874,-03267,001222,-00030
0000000739,0000410000,000579,-00519,-00106,001401,-03449,000633,000022
0000000740,0000410556,000592,-00441,-00191,001940,-03513,000414,000053
0000000741,0000411111,000596,-00349,-00281,002431,-03513,000207,000053
0000000742,0000411667,000596,-00259,-00371,002873,-03385,-00055,000050
0000000743,0000412222,000587,-00162,-00443,003243,-03161,-00392,000008
0000000744,0000412778,000565,-00042,-00537,003507,-02827,-00781,-00035
0000000745,0000413333,000539,000082,-00624,003658,-02351,-01243,-00061
0000000746,0000413889,000488,000191,-00667,003671,-01750,-01714,-00079
0000000747,0000414444,000406,000280,-00667,003671,-01060,-02157,-00084
0000000748,0000415000,000325,000353,-00648,003512,-00433,-02549,-00084
0000000749,0000415556,000238,000411,-00613,003262,000000,-02884,-00061
0000000750,0000416111,000144,000460,-00562,002916,000416,-03135,-00023
0000000751,0000416667,000041,000510,-00500,002462,000897,-03287,000010
0000000752,0000417222,-00056,000537,-00435,001927,001433,-03294,000020
0000000753,0000417778,-00151,000554,-00353,001343,001957,-03294,000029
0000000754,0000418333,-00238,000554,-00263,000714,002442,-03149,000031
0000000755,0000418889,-00314,000536,-00168,000076,002852,-02909,000031
0000000756,0000419444,-00425,000527,-00045,-00501,003134,-02596,000026
0000000757,0000420000,-00539,000503,000083,-01068,003314,-02161,000017
0000000758,0000420556,-00578,000438,000183,-01625,003383,-01597,-00010
0000000759,0000421111,-00580,000355,000268,-02159,003383,-00921,-00039
0000000760,0000421667,-00580,000265,000348,-02639,003271,-00265,-00056
0000000761,0000422222,-00558,000160,000425,-03032,003066,000237,-00056
0000000762,0000422778,-00545,000041,000521,-03308,002764,000666,-00056
0000000763,0000423333,-00530,-00086,000622,-03469,002343,001130,-00021
0000000764,0000423889,-00490,-00196,000677,-03486,001806,001596,000042
0000000765,0000424444,-00423,-00286,000677,-03486,001193,002033,000093
0000000766,0000425000,-00341,-00359,000671,-03344,000573,002430,000094
0000000767,0000425556,-00245,-00418,000631,-03108,000053,002769,000094
0000000768,0000426111,-00149,-00465,000575,-02773,-00404,003022,000050
0000000769,0000426667,-00044,-00515,000514,-02342,-00898,003178,-00009
0000000770,0000427222,000057,-00545,000443,-01833,-01428,003198,-00050
0000000771,0000427778,000155,-00557,000356,-01269,-01942,003198,-00075
0000000772,0000428333,000244,-00557,000265,-00657,-02421,003060,-00075
0000000773,0000428889,000321,-00539,000170,-00034,-02822,002827,-00067
0000000774,0000429444,000425,-00525,000048,000546,-03104,002518,-00034
0000000775,0000430000,000521,-00495,-00074,001135,-03297,002099,-00005
0000000776,0000430556,000521,-00409,-00153,001718,-03395,001576,000020
0000000777,0000431111,000530,-00329,-00238,002262,-03395,000980,000041
0000000778,0000431667,000530,-00237,-00324,002753,-03295,000360,000041
0000000779,0000432222,000522,-00140,-00406,003152,-03104,-00196,000037
0000000780,0000432778,000521,-00017,-00517,003435,-02814,-00692,000019
0000000781,0000433333,000504,000101,-00609,003611,-02398,-01192,-00012
0000000782,0000433889,000457,000211,-00657,003651,-01858,-01672,-00066
0000000783,0000434444,000390,000295,-00657,003651,-01233,-02126,-00110
0000000784,0000435000,000304,000364,-00641,003521,-00597,-02537,-00110
0000000785,0000435556,000219,000423,-00604,003286,-00082,-02879,-00101
0000000786,0000436111,000127,000473,-00563,002925,000358,-03130,-00063
0000000787,0000436667,000023,000525,-00504,002411,000827,-03286,-00007
0000000788,0000437222,-00077,000554,-00433,001848,001344,-03303,000031
0000000789,0000437778,-00170,000566,-00350,001246,001847,-03303,000234
0000000790,0000438333,-00252,000566,-00274,000623,002342,-03119,000486
0000000791,0000438889,-00303,000430,-00274,000138,002796,-02814,000709
0000000792,0000439444,-00309,000408,-00185,-00227,003149,-02421,000957
0000000793,0000440000,-00374,000345,-00093,-00507,003401,-01930,001139
0000000794,0000440556,-00446,000265,-00024,-00758,003549,-01373,001139
0000000795,0000441111,-00446,000209,000102,-00991,003549,-00776,001040
0000000796,0000441667,-00466,000104,000164,-01195,003549,-00150,000946
0000000797,0000442222,-00466,000020,000277,-01362,003333,000473,000907
0000000798,0000442778,-00452,-00087,000380,-01477,002716,001078,000827
0000000799,0000443333,-00428,-00185,000456,-01524,000956,001663,000697
0000000800,0000443889,-00371,-00253,000514,-01524,-00124,002215,000598
0000000801,0000444444,-00321,-00333,000538,-01500,-00333,002717,000575
0000000802,0000445000,-00248,-00379,000545,-01437,-00336,003154,000553
0000000803,0000445556,-00178,-00423,000545,-01314,-00575,003498,000498
0000000804,0000446111,-00107,-00459,000533,-01140,-00784,003727,000402
0000000805,0000446667,-00020,-00485,000517,-00924,-01057,003727,000152
0000000806,0000447222,000060,-00499,000483,-00677,-01339,003544,-00140
0000000807,0000447778,000144,-00499,000439,-00410,-01717,001976,-00412
0000000808,0000448333,000213,-00474,000374,-00140,-02150,000794,-00639
0000000809,0000448889,000282,-00433,000306,000109,-02564,000745,-00810
0000000810,0000449444,000356,-00380,000219,000329,-02927,000745,-00941
0000000811,0000450000,000394,-00321,000128,000547,-03192,000737,-01077
